"Date","Price","Open","High","Low","Vol.","Change %"
"06/22/2016","156.00","156.00","156.00","156.00","","-1.30%"
"06/21/2016","158.05","158.05","158.05","158.05","","-0.85%"
"06/20/2016","159.40","159.40","159.40","159.40","","-1.02%"
"06/17/2016","161.05","162.00","162.00","162.00","55.43K","1.04%"
"06/16/2016","159.40","159.40","159.40","159.40","","1.11%"
"06/15/2016","157.65","157.65","157.65","157.65","","2.67%"
"06/14/2016","153.55","153.55","153.55","153.55","","-1.85%"
"06/13/2016","156.45","156.45","156.45","156.45","","0.29%"
"06/10/2016","156.00","156.00","156.00","156.00","","2.60%"
"06/09/2016","152.05","152.05","152.05","152.05","","-4.73%"
"06/08/2016","159.60","159.60","159.60","159.60","","6.61%"
"06/07/2016","149.70","149.70","149.70","149.70","","0.44%"
"06/06/2016","149.05","149.05","149.05","149.05","","4.23%"
"06/03/2016","143.00","143.00","143.00","143.00","","3.96%"
"06/02/2016","137.55","137.55","137.55","137.55","","1.07%"
"06/01/2016","136.10","136.10","136.10","136.10","","0.33%"
"05/31/2016","135.65","135.65","135.65","135.65","","-0.91%"
"05/30/2016","136.90","136.90","136.90","136.90","","0.66%"
"05/27/2016","136.00","136.00","136.00","136.00","","0.00%"
"05/25/2016","136.00","136.00","136.00","136.00","","-0.26%"
"05/24/2016","136.35","136.35","136.35","136.35","","-0.58%"
"05/23/2016","137.15","137.15","137.15","137.15","","-2.52%"
"05/20/2016","140.70","140.70","140.70","140.70","","1.11%"
"05/19/2016","139.15","139.15","139.15","139.15","","-4.82%"
"05/18/2016","146.20","146.20","146.20","146.20","","-2.11%"
"05/17/2016","149.35","149.35","149.35","149.35","","-0.70%"
"05/16/2016","150.40","150.40","150.40","150.40","","3.37%"
"05/13/2016","145.50","145.50","145.50","145.50","","0.38%"
"05/12/2016","144.95","144.95","144.95","144.95","","0.52%"
"05/11/2016","144.20","144.20","144.20","144.20","","0.87%"
"05/10/2016","142.95","142.95","142.95","142.95","","1.56%"
"05/09/2016","140.75","140.75","140.75","140.75","","1.55%"
"05/06/2016","138.60","138.60","138.60","138.60","","2.14%"
"05/05/2016","135.70","135.70","135.70","135.70","","1.57%"
"05/04/2016","133.60","133.60","133.60","133.60","","0.07%"
"05/03/2016","133.50","133.50","133.50","133.50","","-0.56%"
"05/02/2016","134.25","134.25","134.25","134.25","","-1.29%"
"04/29/2016","136.00","136.00","136.00","136.00","","-0.29%"
"04/28/2016","136.40","136.40","136.40","136.40","","-0.91%"
"04/27/2016","137.65","137.65","137.65","137.65","","-2.93%"
"04/26/2016","141.80","141.80","141.80","141.80","","1.76%"
"04/25/2016","139.35","139.35","139.35","139.35","","0.40%"
"04/22/2016","138.80","138.80","138.80","138.80","","-3.78%"
