Date,Coffee_Price,USD_JPY,Coffee_Return,USD_JPY_Return
2017-07-04,147.75,113.38600158691406,0.0,0.010012297473122489
2017-07-05,150.1,112.96199798583984,0.015905245346869767,-0.0037394704385020905
2017-07-06,148.9,113.18699645996094,-0.00799467021985334,0.0019918067857589428
2017-07-07,148.65,113.14900207519531,-0.00167897918065818,-0.00033567800148370797
2017-07-10,148.25,113.98500061035156,-0.002690884628321566,0.00738847466459025
2017-07-11,145.9,113.98500061035156,-0.01585160202360869,0.0
2017-07-12,147.95,113.74800109863281,0.01405071967100735,-0.0020792166552590086
2017-07-13,152.35,113.33499908447266,0.029739776951672958,-0.0036308507417377456
2017-07-14,155.45,113.41799926757812,0.020347883163767566,0.0007323437929673826
2017-07-17,155.25,112.39700317382812,-0.00128658732711473,-0.009002064049298264
2017-07-18,155.75,112.58100128173828,0.0032206119162641045,0.0016370374895635642
2017-07-19,154.8,111.99500274658203,-0.0060995184590689755,-0.005205128116508417
2017-07-20,153.8,111.87699890136719,-0.006459948320413411,-0.0010536527730782286
2017-07-21,155.75,111.88500213623047,0.012678803641092307,7.153601671361365e-05
2017-07-24,157.85,110.94499969482422,0.01348314606741563,-0.008401505326529057
2017-07-25,154.9,111.23200225830078,-0.018688628444725963,0.002586890479661319
2017-07-26,160.45,112.00299835205078,0.03582956746287924,0.006931423314304963
2017-07-27,162.2,111.12799835205078,0.0109068245559365,-0.007812290857157955
2017-07-28,164.85,111.09700012207031,0.016337854500616533,-0.00027894167482678256
2017-07-31,166.85,110.51000213623047,0.012132241431604518,-0.005283652890670898
2017-08-01,164.95,110.35900115966797,-0.011387473778843304,-0.0013664009921595666
2017-08-02,168.5,110.43199920654297,0.021521673234313532,0.0006614598366052604
2017-08-03,168.3,110.75700378417969,-0.001186943620178016,0.0029430290130749714
2017-08-04,168.25,109.9000015258789,-0.0002970885323827499,-0.007737680047491424
2017-08-07,169.8,110.78600311279297,0.009212481426448704,0.00806188875898628
2017-08-08,170.75,110.75,0.005594817432273302,-0.0003249788942770726
2017-08-09,170.75,110.10199737548828,0.0,-0.00585103949897714
2017-08-10,165.95,110.04900360107422,-0.02811127379209377,-0.00048131528652772815
2017-08-11,167.0,109.10600280761719,0.006327206990057288,-0.008568917142361299
2017-08-14,162.55,109.2300033569336,-0.02664670658682633,0.0011365144549841943
2017-08-15,157.9,109.93199920654297,-0.028606582589972396,0.006426767628262775
2017-08-16,157.6,110.59600067138672,-0.0018999366687777464,0.006040110883421823
2017-08-17,154.3,109.9990005493164,-0.020939086294416098,-0.00539802631601638
2017-08-18,153.75,109.3280029296875,-0.0035644847699287663,-0.0061000337846530694
2017-08-21,152.25,109.31999969482422,-0.009756097560975618,-7.320388783127463e-05
2017-08-22,151.5,108.94400024414062,-0.0049261083743842304,-0.0034394388193672576
2017-08-23,152.05,109.73100280761719,0.0036303630363037076,0.007223918359091863
2017-08-24,150.5,108.91000366210938,-0.010194015126603118,-0.007481925112333143
2017-08-25,155.1,109.51399993896484,0.030564784053156213,0.005545829185070517
2017-08-28,154.7,109.34600067138672,-0.0025789813023855412,-0.001534043753965264
2017-08-29,151.25,108.73699951171875,-0.022301228183581046,-0.005569487278260676
2017-08-30,152.3,109.79000091552734,0.006942148760330724,0.00968392919187644
2017-08-31,153.85,110.45999908447266,0.010177281680892936,0.006102542702962621
2017-09-01,153.35,110.12899780273438,-0.003249918752031178,-0.002996571469144671
2017-09-04,153.35,109.79499816894531,0.0,-0.0030328037161232446
2017-09-05,151.7,109.80999755859375,-0.01075970003260518,0.0001366126863571182
2017-09-06,151.8,108.60199737548828,0.0006591957811472593,-0.01100082150954329
2017-09-08,155.5,108.2699966430664,0.0243741765480896,-0.0030570407584125103
2017-09-11,157.1,108.23100280761719,0.010289389067523969,-0.00036015365898434126
2017-09-12,161.35,109.3949966430664,0.027052832590706455,0.010754717273739445
2017-09-13,165.05,110.22599792480469,0.022931515339324582,0.007596337193095382
2017-09-14,164.05,110.51499938964844,-0.006058770069675812,0.002621899282244655
2017-09-15,169.55,109.91899871826172,0.033526363913441104,-0.005392939190863699
2017-09-18,168.15,111.1969985961914,-0.008257151282807462,0.011626742354207353
2017-09-19,161.55,111.49600219726562,-0.03925066904549501,0.0026889538822898462
2017-09-20,162.75,111.5780029296875,0.00742804085422466,0.0007354589474588558
2017-09-21,160.8,112.5459976196289,-0.011981566820276401,0.008675497540060917
2017-09-22,164.8,112.4520034790039,0.02487562189054726,-0.0008351620014305228
2017-09-25,161.2,112.44400024414062,-0.02184466019417486,-7.117022921498961e-05
2017-09-26,161.0,111.76100158691406,-0.001240694789081842,-0.006074122725477804
2017-09-27,158.4,112.37699890136719,-0.016149068322981353,0.005511737598146604
